datetime,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-02-29T23:39:11Z,f284ca36-8671-43fc-b435-e7ed88b6187d,23.55135166666667,37.954476666666665,92,336.6,0.1,70,PIRAEUS GREECE
2020-03-01T10:25:53Z,a295a927-6562-4188-885b-31f86cda126d,23.683888333333336,37.92861666666667,,219.7,0,90,AEGEAN SEA
2020-03-01T09:36:19Z,218271e7-0682-400e-8e88-730c5e881916,23.62238,37.93470833333333,250,274.2,0,52,PIRAEUS
2020-03-01T09:17:36Z,ef2b0ec2-847d-4604-9550-f3451b0b1ff0,23.60986,37.845940000000006,171,175.3,9.2,70,GRSKG
2020-03-01T06:34:11Z,e8dd3705-444c-418e-a82d-ea6ee1a01259,23.53226,37.962511666666664,,341.5,6.7,60,PALOUKIA-PERAMA
2020-03-01T05:24:33Z,15189c25-f797-4451-98f1-f0a894965073,23.601533333333336,37.95001666666667,355,,0,1,M PIRAES      
2020-03-01T09:45:51Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.61135,37.95711666666667,,198.2,0,52,PIRAEUS
2020-03-01T14:34:47Z,7627f9ad-e544-488f-802a-2d26f40ea844,23.219873333333332,37.890456666666665,276,276,12.6,82,AGIOI THEODOROI
2020-03-01T16:16:52Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.93901666666667,,279.7,0,37,PIRAEUS
2020-03-01T05:01:17Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555281666666666,37.925470000000004,309,326,0,80,PERIOXI
2020-03-01T10:44:05Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682438333333334,37.931885,,0,0,37,FLISVOS
2020-03-01T18:39:59Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.63966333333333,37.94047333333333,58,171.9,0,40,PIR-ARGOSARONIKO-PIR
2020-03-01T01:32:45Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682433333333332,37.931885,,0,0,37,FLISVOS
2020-03-01T20:13:50Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.629036666666664,37.94025666666666,87,85.1,9.4,69,THI-NAXO-PARO-PIR
2020-03-01T07:30:26Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.552165,37.87779166666667,55,322.8,0.1,70,PIRAEUS
2020-03-01T00:41:56Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641450000000003,37.9479,179,169,0,60,SIR TIN MYK
2020-03-01T15:08:54Z,a295a927-6562-4188-885b-31f86cda126d,23.683885,37.928625000000004,,219.7,0,90,AEGEAN SEA
2020-03-01T02:14:34Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682716666666668,37.93093,212,16.9,0,60,ARG/KOS
2020-02-29T23:49:51Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640868333333334,37.94709666666667,264,139.1,0,89,PIRAEUS
2020-02-29T22:32:46Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.574216666666665,37.95955,,277,0,52,PERAMA
2020-03-01T16:32:20Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.554925,38.000798333333336,223,227.7,10,52,PERAMA
2020-03-01T18:24:46Z,5304e459-384c-47b9-b3e9-be1703964724,23.597158333333333,37.876535,10,4.5,7,70,PIRAEUS
2020-03-01T15:50:20Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550858333333334,37.95296666666666,,,0,40,SALAMINA
2020-03-01T08:16:33Z,7f5c8994-30f4-4c69-8f54-4ae65a004ca9,23.609158333333333,37.955484999999996,,141.7,0,52,PIRAEUS
2020-03-01T09:14:25Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681483333333333,37.929716666666664,32,175,0,37,
2020-03-01T05:14:39Z,fa601508-8b99-4d76-a7fb-7b0fd5ed55f4,23.597491666666667,37.94419166666667,313,314.4,13.9,70,ELEVSIS
2020-03-01T18:41:55Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682714999999998,37.93092166666667,211,16.9,0,60,ARG/KOS
2020-03-01T08:21:52Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635085,37.94358833333333,216,210.5,0,69,PIRAEUS
2020-03-01T20:05:02Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680136666666666,37.931643333333334,,240.1,0,37,MYKONOS
2020-03-01T21:45:15Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603749999999998,37.95655,,92,0,52,PIREUS 
2020-03-01T09:55:17Z,218271e7-0682-400e-8e88-730c5e881916,23.62238,37.93472166666666,250,279.1,0,52,PIRAEUS
2020-03-01T08:24:07Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506625,38.03643,179,170,0,52,ELEFSIS
2020-03-01T05:16:46Z,c9cea3a0-1d1f-4756-984d-de284811a611,23.595465,37.919086666666665,19,17.5,2.9,71,PIRAEUS
2020-03-01T08:42:54Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603816666666667,37.95648333333334,,208,0,52,PIREUS 
2020-03-01T11:57:40Z,b17e6960-e588-4815-b787-629ace93c8b0,23.6085,37.91428333333333,178,182,8.8,89,MT MAR
2020-03-01T17:23:18Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55048833333333,37.955145,8,61.5,0,90,
2020-03-01T19:23:44Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.68380833333333,37.92875166666667,23,248.2,0,37,PROVA
2020-03-01T19:15:20Z,88720196-3e46-4855-819f-fccaf480a527,23.508695,37.84980333333333,208,325.3,0,81,GR PIR
2020-03-01T20:28:25Z,a295a927-6562-4188-885b-31f86cda126d,23.683878333333332,37.92863666666666,,219.7,0,90,AEGEAN SEA
2020-03-01T18:05:57Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.56958,37.955704999999995,311,158,0.1,80,PIRAEUS
2020-03-01T10:17:07Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506625,38.036431666666665,180,170,0,52,ELEFSIS
2020-03-01T09:27:04Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682426666666668,37.931911666666664,,0,0,37,FLISVOS
2020-03-01T08:46:05Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682691666666663,37.93092333333333,211,16.9,0,60,ARG/KOS
2020-03-01T13:13:14Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670126666666665,37.940625,,,0.6,37,
2020-03-01T08:53:15Z,ef2b0ec2-847d-4604-9550-f3451b0b1ff0,23.608036666666667,37.90824,177,183.1,9.4,70,GRSKG
2020-03-01T20:40:38Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.57031,37.955155,29,18,0.1,80,PIRAEUS
2020-03-01T14:54:40Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650361666666665,37.93172166666667,329,91,0.1,37,TREZONIA
2020-03-01T04:45:43Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.6038,37.95653333333333,,104,0,52,PIREUS 
2020-03-01T10:14:16Z,ce516ef8-9605-4e8a-b8c3-0786cd877746,23.538866666666667,37.90443333333334,195,358.9,0.1,159,GR PER
2020-03-01T14:44:35Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.60882666666667,37.92682333333333,,216.6,14.3,60,ARGOSARONIKOS
2020-03-01T16:13:15Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.533391666666667,37.960923333333334,,151,5.9,60,SALAMINA  
2020-03-01T18:50:20Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650348333333334,37.931725,329,11,0.1,37,TREZONIA
2020-03-01T07:23:07Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.56980666666667,37.955425,325,299,0,80,PIRAEUS
2020-03-01T09:52:29Z,a0d434a2-3d1c-40d0-a937-669767e4bce7,23.542226666666668,37.95902,,85.8,7,60,PERAMA/PALOYKIA
2020-03-01T03:25:50Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946958333333335,263,263,0,69,PIR-PAR-NAX-IO-THI
2020-02-29T22:28:14Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.614951666666666,37.93164,3,1.4,14.9,69,THI-NAXO-PARO-PIR
2020-03-01T03:51:29Z,76c9c11f-f378-439a-bfb2-2f070a93b9fc,23.541136666666667,38.03095333333333,188,188,0,89,ELEFSINA
2020-03-01T10:06:35Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.68244,37.93190666666667,,0,0,37,FLISVOS
2020-03-01T15:10:54Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.553546666666666,37.880086666666664,199,277.9,0.4,70,PIRAEUS
2020-03-01T14:33:45Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.548773333333333,37.960658333333335,,75.3,6.6,60,SALAMINA  
2020-03-01T08:39:52Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.68012666666667,37.93166333333333,,234.7,0,37,MYKONOS
2020-03-01T16:38:23Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668635,37.93976833333333,,,0,36,
2020-03-01T04:28:08Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,233,0,37,FLISVOS
2020-03-01T20:48:05Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681486666666668,37.92962,32,3,0,37,
2020-03-01T06:48:00Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.61165,37.958333333333336,264,258,5.5,52,PIRAEUS
2020-03-01T15:31:12Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.60438,37.950026666666666,,0,0,62,PIRAEUS
2020-03-01T01:15:16Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55046666666667,37.95507666666666,7,61.5,0,90,
2020-03-01T21:09:57Z,0bab9461-e3d0-4b11-a54b-82a22802ed85,23.530116666666668,37.96543333333333,,127.8,0.1,60,PALOUKIA-PERAMA   
2020-03-01T11:23:00Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606773333333333,37.95386,118,126.2,0,52,PERAMA
2020-03-01T21:51:14Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604405,37.94998333333333,,0,0,62,PIRAEUS
2020-03-01T21:46:51Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681886666666667,37.93279333333333,,277.7,0,37,
2020-03-01T17:23:49Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.63685,37.945816666666666,177,86.5,0,60,GRHER
2020-03-01T08:30:24Z,48c84af5-897a-4fc1-8523-c5e3ab9e363f,23.56722166666667,37.951993333333334,,110,6.3,80,
2020-03-01T05:04:34Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.6038,37.95656666666666,,104,0,52,PIREUS 
2020-03-01T07:01:45Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.60385,37.95656666666666,,54,0,52,PIREUS 
2020-03-01T05:08:04Z,99bf4589-abf7-47a7-9c1e-7e0a663c7840,23.647133333333333,37.93242166666666,,336.4,0,37,
2020-03-01T02:21:29Z,0026f88e-371d-45f2-ae72-557225333f01,23.555963333333334,37.963791666666665,,301,0,60,PALOUKIA-PERAMA
2020-03-01T06:57:02Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668848333333337,37.93902666666667,,327.1,0,37,PIRAEUS
2020-03-01T04:30:08Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,288,0.1,37,FLISVOS
2020-03-01T01:54:48Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.568735,37.95475,197,322,0.1,80,PIRAEUS
2020-03-01T19:35:43Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T07:33:03Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680131666666668,37.93165666666666,,260.3,0,37,MYKONOS
2020-03-01T04:55:55Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.621983333333333,37.87213333333333,175,175,23.2,60,SIR TIN MYK
2020-03-01T02:10:30Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684095,37.932275,,,0,37,
2020-02-29T23:30:31Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640888333333333,37.947163333333336,262,176.5,0.1,89,PIRAEUS
2020-03-01T11:06:23Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.6039,37.956295,,95.5,0,0,PIREUS
2020-03-01T08:58:25Z,744375d4-251a-4e82-a7c5-d1b99c3363ff,23.612828333333333,37.958305,,288.7,0,54,PIRAEUS
2020-03-01T09:00:57Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.641985,37.94444166666666,,272.2,0,60,PIREAS
2020-03-01T15:44:24Z,75102dfe-5674-49b0-89ed-ec491d679e8c,23.555878333333332,37.963899999999995,,0,0.1,99,PALOUKIA_PERAMA 
2020-03-01T08:52:16Z,59a617ae-1b57-4415-a543-7702d8a46502,23.551191666666668,37.92413166666667,180,65.2,0.1,80,PERAMA
2020-03-01T16:36:54Z,6355d97e-0c5e-4ff0-95d7-02c7061677c5,23.56653833333333,37.96097666666667,185,352.8,0,37,PERAMA
2020-03-01T05:43:53Z,c9cea3a0-1d1f-4756-984d-de284811a611,23.597461666666668,37.947045,346,335.8,4.2,71,PIRAEUS
2020-03-01T03:05:17Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555675,37.959804999999996,,0,0,60,GR PIRAEUS
2020-03-01T15:13:57Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506649999999997,38.036388333333335,180,170,0,52,ELEFSIS
2020-03-01T14:22:05Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.60301666666667,37.89185,,187.8,30.6,40,ARGOSARONIKOS
2020-03-01T10:47:12Z,4832461a-b4ba-4fec-b293-e832483b6aa4,23.669538333333332,37.93954833333333,288,299.5,0,37,ATHENS
2020-03-01T04:46:30Z,e4ea885e-afe7-4510-8ada-8771980ce720,23.616643333333332,37.873375,179,179,13.7,70,GRPIR>EGPSD
2020-03-01T01:11:16Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555318333333332,37.92551666666667,308,18.7,0,80,PERIOXI
2020-03-01T17:59:02Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T18:32:45Z,059d422b-9da1-4be4-836b-dca71e44ff24,23.574426666666668,37.93284333333334,,208.5,4.5,80,PERIOXH
2020-03-01T06:24:43Z,873fd15b-204b-4404-b1d3-e2fef2e73f7b,23.554033333333333,37.94810333333333,,0,0,60,SALAMIS PERAMA
2020-03-01T16:21:45Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682711666666666,37.93091833333334,212,16.9,0,60,ARG/KOS
2020-03-01T07:07:35Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.68177166666667,37.93291333333333,249,291,0,37,FLOISVOS
2020-03-01T09:02:28Z,dce44b8c-6c82-418a-8974-8b5df3393651,23.647813333333332,37.932925,,251.2,0,37,PATRAS
2020-03-01T07:02:43Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670111666666667,37.940706666666664,,,0.8,37,
2020-03-01T01:01:39Z,218271e7-0682-400e-8e88-730c5e881916,23.622366666666668,37.934695000000005,252,286.5,0,52,PIRAEUS
2020-03-01T09:57:18Z,39e2a9b6-cece-4db5-a55d-fdf494d7452d,23.54827,37.96071666666667,,261.4,7.4,60,PALOUKIA-PERAMA
2020-03-01T02:21:17Z,94751f6e-79e7-48a2-a9a5-e5b609f617c8,23.506631666666667,38.03641833333334,181,132,0,52,ELEFSIS
2020-03-01T08:57:57Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.554716666666664,37.92687,180,47.4,0,80,PERIOXI
2020-03-01T12:57:07Z,71dd47ad-32bd-4449-81c4-7ed83147a39c,23.608459999999997,37.908825,179,182.3,9.8,71,TRIZM       
2020-03-01T04:02:11Z,fd4cb1dd-90d5-45a3-a894-78b240e61bff,23.59481,37.955659999999995,345,345.5,0,70,LIMASSOL
2020-03-01T16:37:04Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681575000000002,37.92955166666666,32,262,0,37,
2020-03-01T14:29:15Z,ea178c53-1bc7-46a0-baf1-25e714c29c2f,23.643168333333332,37.943956666666665,168,128.8,0,89,PIR-ARG/KOS-PIR
2020-03-01T03:11:03Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.605466666666665,37.956300000000006,,256,0,52,PIREUS 
2020-03-01T09:36:09Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550883333333335,37.95295,,,0,40,SALAMINA
2020-03-01T10:23:57Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550478333333334,37.95501,8,61.5,0,90,
2020-03-01T02:13:19Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684109999999997,37.932273333333335,,,0,37,
2020-03-01T00:52:27Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.56905,37.954375,162,144,0.1,80,PIRAEUS
2020-03-01T10:35:13Z,57873f3a-0375-459e-a6c0-9cd5f9bb0096,23.609033333333333,37.8569,182,181,8.8,80,LINOPERAMATA
2020-03-01T19:41:49Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550891666666665,37.95294666666667,,,0.3,40,SALAMINA
2020-03-01T00:23:10Z,0026f88e-371d-45f2-ae72-557225333f01,23.55603,37.963815,,69.2,0,60,PALOUKIA-PERAMA
2020-02-29T23:47:21Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.537866666666666,37.85646666666666,10,0,0,70,GRPIR
2020-03-01T14:26:59Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550866666666664,37.95295,,,0.1,40,SALAMINA
2020-03-01T07:55:30Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550888333333333,37.95294666666667,,,0,40,SALAMINA
2020-03-01T13:18:16Z,90347147-77ff-4400-bf97-0b5c32302dda,23.511063333333333,37.82654166666667,,233,15.5,60,PIRAIA-AIGINA-PIRAIA
2020-03-01T21:46:47Z,a6731df9-c5aa-4c92-b3ec-a10bdfa42488,23.542361666666668,37.876731666666664,265,189.9,0.1,71,GRPIR
2020-03-01T18:36:44Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682713333333332,37.93092,211,16.9,0,60,ARG/KOS
2020-03-01T19:42:41Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.548265,37.95124,,0,0,52,KAFIREAS.CABLE GUARD
2020-02-29T22:08:21Z,218271e7-0682-400e-8e88-730c5e881916,23.622353333333333,37.93470666666666,238,151.8,2.7,52,PIRAEUS
2020-03-01T17:37:44Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682713333333332,37.93092166666667,212,16.9,0,60,ARG/KOS
2020-03-01T18:05:22Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641399999999997,37.94786666666666,179,74,0,60,SYR TIN MYK
2020-03-01T05:30:06Z,7e1e5bcf-f706-45b0-bc32-8d0326fde115,23.60974666666667,37.957645,,0,0,52,ORDERS
2020-03-01T19:29:14Z,a25793b6-45c2-4b9f-8886-8223f54da7a1,23.598356666666668,37.954550000000005,,90.2,2.8,52,KERATSINI  
2020-03-01T21:26:48Z,c9cea3a0-1d1f-4756-984d-de284811a611,23.561613333333334,37.889435000000006,275,291.4,0.6,70,PIRAEUS ANCHORAGE
2020-03-01T04:00:52Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668645,37.93976,,,0.1,36,
2020-03-01T08:45:55Z,90347147-77ff-4400-bf97-0b5c32302dda,23.420891666666666,37.77060166666667,,49,15.2,60,PIRAIA-AIGINA-PIRAIA
2020-03-01T19:10:32Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668835,37.939,,335.4,0,37,PIRAEUS
2020-03-01T08:35:38Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583068333333333,37.95291666666667,94,267.2,0,80,PERAMA
2020-03-01T01:41:08Z,e0e4ae20-6896-45b3-b79e-cb63a835ca20,23.682666666666666,37.92916666666667,,50,0,37,FLISVOS
2020-03-01T05:15:04Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.68242,37.931915000000004,,0,0,37,FLISVOS
2020-03-01T11:02:21Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668625000000002,37.93884333333333,296,0.1,0,37,AEGEAN SEA
2020-03-01T18:48:55Z,a295a927-6562-4188-885b-31f86cda126d,23.68389,37.92861833333333,,219.7,0,90,AEGEAN SEA
2020-03-01T18:46:20Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606735,37.95383833333334,119,40.3,0,52,PERAMA
2020-03-01T11:25:33Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.603920000000002,37.95628,,95.5,0,0,PIREUS
2020-03-01T00:36:48Z,5a1a8cba-3d65-4bb4-a142-34cfe1fbc2c2,23.613163333333333,37.94737833333333,,252.6,0.1,70,DRAPETSONA
2020-03-01T03:54:23Z,bc965f0f-935e-443d-ae1a-6c7267b820a4,23.602710000000002,37.901725000000006,358,338.1,0.4,70,GRPIR
2020-02-29T22:03:19Z,15189c25-f797-4451-98f1-f0a894965073,23.6016,37.95001666666667,355,,0,1,M PIRAES      
2020-03-01T14:25:00Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606749999999998,37.953815,119,72.6,0,52,PERAMA
2020-03-01T10:54:17Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550411666666665,37.955175000000004,8,61.5,0,90,
2020-03-01T09:06:41Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.624483333333334,37.94064,152,169.6,2.2,1,P-A-K-K-N-T-S-R-M
2020-03-01T04:38:50Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.602945,37.95826,,14.2,0.1,0,PIRAEUS 
2020-03-01T01:07:25Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681778333333334,37.932916666666664,249,289,0,37,FLOISVOS
2020-03-01T19:22:34Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604373333333335,37.950005000000004,,0,0,62,PIRAEUS
2020-03-01T06:49:41Z,ea178c53-1bc7-46a0-baf1-25e714c29c2f,23.643179999999997,37.944006666666674,167,56,0,89,P.XELI-ARG/KOS-PIR
2020-03-01T12:35:34Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603749999999998,37.95656666666666,,294,0,52,PIREUS 
2020-03-01T00:34:47Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.5742,37.95953333333333,,170,0,52,PERAMA
2020-03-01T09:54:08Z,34e2a568-d282-4f81-a2c6-f96dda7bc1ba,23.534755,37.960636666666666,,300.8,7.3,60,PERAMA-PALOYKIA
2020-02-29T22:17:35Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682714999999998,37.930901666666664,212,16.9,0,60,ARG/KOS
2020-03-01T05:15:42Z,c4ca9fca-aaf1-4b66-94ff-faf8e5283e84,23.56103166666667,37.89926833333333,345,61.6,0,71,MTMAR>GRPIR
2020-03-01T03:37:26Z,5a5be525-e281-4fd3-b4fc-8df0391e4be1,23.59317,37.91602666666667,,0.1,0.2,80,ELEFSINA
2020-03-01T05:00:01Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.60275,37.95977333333334,,223.4,2,0,PIRAEUS 
2020-02-29T23:17:47Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555351666666663,37.92550000000001,318,22,0,80,PERIOXI
2020-02-29T22:45:57Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55525,37.92545333333333,306,72.6,0,80,PERIOXI
2020-03-01T20:07:15Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681538333333332,37.92966666666667,32,,,37,
2020-03-01T06:33:51Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.606794999999998,37.95381166666667,110,54.7,0.1,52,PERAMA
2020-03-01T20:59:05Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681500000000003,37.92963333333333,32,304,0,37,
2020-03-01T09:36:57Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.596783333333335,37.91438333333333,,35.3,32.9,40,ARGOSARONIKOS
2020-03-01T14:35:35Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682713333333332,37.93092,212,16.9,0,60,ARG/KOS
2020-03-01T17:09:42Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680143333333334,37.93163833333333,,265.2,0,37,MYKONOS
2020-03-01T11:48:19Z,fb3b899a-5a70-4542-8527-682dffa485c9,23.670246666666667,37.94076333333333,,,0.2,37,
2020-03-01T05:42:37Z,cedbd054-208f-4059-85cf-356e66771ff6,23.55015,37.961133333333336,,259.8,5.2,60,PALUKIA-PERAMA  
2020-03-01T21:06:24Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681775000000002,37.93291333333333,249,203,0.1,37,FLOISVOS
2020-03-01T07:14:19Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.599429999999998,37.94914000000001,,0,0,52,PIRAEUS
2020-03-01T18:45:59Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65035,37.931725,329,25,0.2,37,TREZONIA
2020-03-01T07:35:45Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.6038,37.9566,,54,0,52,PIREUS 
2020-03-01T07:19:24Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682683333333333,37.93092,212,16.9,0,60,ARG/KOS
2020-03-01T10:05:29Z,498ee5e9-c8d1-4311-be95-c835a01b286d,23.571761666666664,37.96185,,16.9,0,70,PERAMA
2020-03-01T03:04:42Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.606703333333332,37.94927499999999,,266.5,0,0,PIRAEUS 
2020-03-01T07:09:00Z,ea178c53-1bc7-46a0-baf1-25e714c29c2f,23.642606666666666,37.94394666666667,243,204.2,2,89,P.XELI-ARG/KOS-PIR
2020-03-01T04:31:28Z,cd2ac510-7359-48cc-9fcf-8f0344901460,23.52917,38.034324999999995,,0.1,0,80,ELEFSINA
2020-03-01T07:29:34Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.592991666666666,37.94671,74,74.3,4.8,52,PERAMA
2020-03-01T06:46:37Z,6ab31745-f8a1-44d7-9e10-bd27c687ae5a,23.555041666666668,37.906765,38,5.2,0.1,70,GR PIR
2020-03-01T00:26:36Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641433333333335,37.9479,179,169,0,60,SIR TIN MYK
2020-03-01T09:18:39Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.55675,37.9603,198,26,0,52,PIRAEUS
2020-03-01T07:42:42Z,ab620580-b1ec-4301-887b-ed35c05b9218,23.641955,37.94493833333333,,0.1,0,60,PIRAEUS SARONIKOS
2020-03-01T05:49:28Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.569441666666666,37.954254999999996,130,97,0.1,80,PIRAEUS
2020-03-01T09:48:05Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681505,37.929695,32,,,37,
2020-03-01T13:06:07Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.554366666666667,37.92705333333333,160,101,0,80,PERIOXI
2020-02-29T22:56:11Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.624495000000003,37.94103500000001,151,47.6,0,1,M-R-S-T-N-K-K-L-P
